battery_type,battery_id,thermo_type,battery_formula,working_ion,num_steps,max_voltage_step,last_updated,framework,framework_formula,elements,nelements,chemsys,formula_anonymous,warnings,formula_charge,formula_discharge,max_delta_volume,average_voltage,capacity_grav,capacity_vol,energy_grav,energy_vol,fracA_charge,fracA_discharge,stability_charge,stability_discharge,id_charge,id_discharge,host_structure,adj_pairs,material_ids,entries_composition_summary,electrode_object,fields_not_requested,density_charge,density_discharge,volume_charge,volume_discharge,band_gap_charge,band_gap_discharge,energy_above_hull_charge,energy_above_hull_discharge,ordering_charge,ordering_discharge,density_atomic_charge,density_atomic_discharge
,mp-1113808_Rb,,Rb0-2MnCuF6,Rb,1,0.0,2022-06-28 03:50:00,Mn1 Cu1 F6,MnCuF6,"[Element Mn, Element Cu, Element F]",3,Cu-F-Mn,ABC6,[],MnCuF6,Rb2MnCuF6,0.4992790033184211,4.403377962500001,132.8746281950786,597.0042256737612,585.0972095695904,2628.8352508512176,0.0,0.2,0.0,0.010917833999998905,mp-1206085,mp-1113808,"Full Formula (Mn1 Cu1 F6)
Reduced Formula: MnCuF6
abc   :   4.999293   5.102308   5.369224
angles:  60.712037  62.248261  60.685868
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.5       0.5       0.5          3.064
  1  Cu    0         0         0            0.681
  2  F     0.742222  0.371849  0.745944     0.039
  3  F     0.257778  0.628151  0.254056     0.039
  4  F     0.625363  0.860009  0.259584     0.041
  5  F     0.374637  0.139991  0.740416     0.041
  6  F     0.14963   0.728312  0.732691     0.013
  7  F     0.85037   0.271688  0.267309     0.013","[InsertionVoltagePairDoc(formula_charge='MnCuF6', formula_discharge='Rb2MnCuF6', max_delta_volume=0.4992790033184211, average_voltage=4.403377962500001, capacity_grav=132.8746281950786, capacity_vol=597.0042256737612, energy_grav=585.0972095695904, energy_vol=2628.8352508512176, fracA_charge=0.0, fracA_discharge=0.2, stability_charge=0.0, stability_discharge=0.010917833999998905, id_charge=MPID(mp-1206085), id_discharge=MPID(mp-1113808))]","[MPID(mp-1206085), MPID(mp-1113808)]","all_formulas=['Rb2MnCuF6', 'MnCuF6'] all_chemsys=['Cu-F-Mn', 'Cu-F-Mn-Rb'] all_formula_anonymous=['ABC6', 'ABC2D6'] all_elements=[Element Rb, Element Mn, Element Cu, Element F] all_composition_reduced={'Mn': [1.0], 'Cu': [1.0], 'F': [6.0], 'Rb': [2.0]}","InsertionElectrode with endpoints at MnCuF6 and Rb2MnCuF6
Avg. volt. = 4.403377962500001 V
Grav. cap. = 132.8746281950786 mAh/g
Vol. cap. = 597.0042256737612","['battery_type', 'thermo_type']",4.2210307029550345,4.492988869108731,91.45466047445505,149.09410883908933,0.0,0.0,0.0,0.010917833999999793,,FiM,11.431832559306882,14.909410883908933
,mp-554465_Rb,,Rb0-1FeF3,Rb,1,0.0,2022-06-28 03:50:00,Fe1 F3,FeF3,"[Element Fe, Element F]",2,F-Fe,AB3,[],FeF3,RbFeF3,0.25721646771993933,1.9489258175000004,135.1507747943424,591.9104172440926,263.3988342518222,1153.5894938142096,0.0,0.2,0.011088768749999645,0.26615350650000025,mp-558852,mp-554465,"Full Formula (Fe1 F3)
Reduced Formula: FeF3
abc   :   3.910635   3.910635   3.910635
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b    c    magmom
---  ----  ---  ---  ---  --------
  0  Fe    0    0    0        4.53
  1  F     0    0    0.5      0.14
  2  F     0.5  0    0        0.14
  3  F     0    0.5  0        0.14","[InsertionVoltagePairDoc(formula_charge='FeF3', formula_discharge='RbFeF3', max_delta_volume=0.25721646771993933, average_voltage=1.9489258175000004, capacity_grav=135.1507747943424, capacity_vol=591.9104172440926, energy_grav=263.3988342518222, energy_vol=1153.5894938142096, fracA_charge=0.0, fracA_discharge=0.2, stability_charge=0.011088768749999645, stability_discharge=0.26615350650000025, id_charge=MPID(mp-558852), id_discharge=MPID(mp-554465))]","[MPID(mp-558852), MPID(mp-554465)]","all_formulas=['RbFeF3', 'FeF3'] all_chemsys=['F-Fe-Rb', 'F-Fe'] all_formula_anonymous=['ABC3', 'AB3'] all_elements=[Element Rb, Element Fe, Element F] all_composition_reduced={'Fe': [1.0], 'F': [3.0], 'Rb': [1.0]}","InsertionElectrode with endpoints at FeF3 and RbFeF3
Avg. volt. = 1.9489258175000004 V
Grav. cap. = 135.1507747943424 mAh/g
Vol. cap. = 591.9104172440926","['battery_type', 'thermo_type']",3.2592972556466613,4.379630216254737,172.4686902977397,75.18858462943221,2.8517,0.0,0.020977064583333593,0.2661429584999988,FM,FM,14.372390858144975,15.037716925886443
,mp-556417_Rb,,Rb2-3NiF6,Rb,1,0.0,2022-06-28 03:50:00,Ni1 F6,NiF6,"[Element Ni, Element F]",2,F-Ni,AB6,['More than one working ion per transition metal'],Rb2NiF6,Rb3NiF6,0.17384794340890575,4.152851637500006,62.46161606801803,238.8443998659498,259.39382456896533,991.8853570910159,0.2222222222222222,0.3,0.0,0.03279147300000318,mp-556417,mp-1113628,"Full Formula (Ni1 F6)
Reduced Formula: NiF6
abc   :   6.077598   6.077598   6.077598
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ni    0         0         0            0.009
  1  F     0.789983  0.210017  0.789983    -0.001
  2  F     0.210017  0.210017  0.789983    -0.001
  3  F     0.789983  0.789983  0.210017    -0.001
  4  F     0.210017  0.789983  0.210017    -0.001
  5  F     0.210017  0.789983  0.789983    -0.001
  6  F     0.789983  0.210017  0.210017    -0.001","[InsertionVoltagePairDoc(formula_charge='Rb2NiF6', formula_discharge='Rb3NiF6', max_delta_volume=0.17384794340890575, average_voltage=4.152851637500006, capacity_grav=62.46161606801803, capacity_vol=238.8443998659498, energy_grav=259.39382456896533, energy_vol=991.8853570910159, fracA_charge=0.2222222222222222, fracA_discharge=0.3, stability_charge=0.0, stability_discharge=0.03279147300000318, id_charge=MPID(mp-556417), id_discharge=MPID(mp-1113628))]","[MPID(mp-556417), MPID(mp-1113628)]","all_formulas=['Rb2NiF6', 'Rb3NiF6'] all_chemsys=['F-Ni-Rb'] all_formula_anonymous=['AB3C6', 'AB2C6'] all_elements=[Element Rb, Element Ni, Element F] all_composition_reduced={'Rb': [2.0, 3.0], 'Ni': [1.0], 'F': [6.0]}","InsertionElectrode with endpoints at Rb2NiF6 and Rb3NiF6
Avg. volt. = 4.152851637500006 V
Grav. cap. = 62.46161606801803 mAh/g
Vol. cap. = 238.8443998659498","['battery_type', 'thermo_type']",3.9075184880580487,3.823858792307246,146.02450925512437,186.33431022447309,2.4215999999999998,0.0,0.0,0.03279322450000066,NM,FM,16.224945472791596,18.633431022447308
,mp-24624_Rb,,Rb0-2CoH8(CO5)2,Rb,1,0.0,2022-06-28 03:50:00,Co1 H8 C2 O10,CoH8(CO5)2,"[Element Co, Element H, Element C, Element O]",4,C-Co-H-O,AB2C8D10,['More than one working ion per transition metal'],CoH8(CO5)2,Rb2CoH8(CO5)2,0.23233944311252497,3.7857823349999995,127.03697729641166,339.9079079552625,480.93434454055125,1286.8173534638386,0.0,0.08695652173913043,0.04606609220237967,0.025184798043481393,mp-772431,mp-24624,"Full Formula (Co2 H16 C4 O20)
Reduced Formula: CoH8(CO5)2
abc   :   6.031327   6.458808  11.986326
angles:  65.529553  90.000000  90.000000
pbc   :       True       True       True
Sites (42)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Co    0         0         0            1.097
  1  Co    0.5       0         0.5          1.097
  2  H     0.683747  0.284813  0.930587    -0
  3  H     0.690272  0.788455  0.982728     0.001
  4  H     0.911178  0.421991  0.884685     0.001
  5  H     0.852613  0.82927   0.860181     0
  6  H     0.411178  0.578009  0.615315     0.001
  7  H     0.352613  0.17073   0.639819     0
  8  H     0.183747  0.715187  0.569413    -0
  9  H     0.190272  0.211545  0.517272     0.001
 10  H     0.809728  0.788455  0.482728     0.001
 11  H     0.816253  0.284813  0.430587    -0
 12  H     0.647387  0.82927   0.360181     0
 13  H     0.588822  0.421991  0.384685     0.001
 14  H     0.147387  0.17073   0.139819     0
 15  H     0.088822  0.578009  0.115315     0.001
 16  H     0.309728  0.211545  0.017272     0.001
 17  H     0.316253  0.715187  0.069413    -0
 18  C     0.344148  0.253775  0.825395     0.001
 19  C     0.844148  0.746225  0.674605     0.001
 20  C     0.155852  0.253775  0.325395     0.001
 21  C     0.655852  0.746225  0.174605     0.001
 22  O     0.847472  0.283596  0.9537      -0.019
 23  O     0.429372  0.326586  0.900738     0.005
 24  O     0.789549  0.904578  0.913448    -0.02
 25  O     0.175402  0.110419  0.857121    -0.004
 26  O     0.915963  0.688594  0.783569    -0.016
 27  O     0.415963  0.311406  0.716431    -0.016
 28  O     0.675402  0.889581  0.642879    -0.004
 29  O     0.929372  0.673414  0.599262     0.005
 30  O     0.347472  0.716404  0.5463      -0.019
 31  O     0.289549  0.095422  0.586552    -0.02
 32  O     0.710451  0.904578  0.413448    -0.02
 33  O     0.652528  0.283596  0.4537      -0.019
 34  O     0.070628  0.326586  0.400738     0.005
 35  O     0.324598  0.110419  0.357121    -0.004
 36  O     0.584037  0.688594  0.283569    -0.016
 37  O     0.084037  0.311406  0.216431    -0.016
 38  O     0.824598  0.889581  0.142879    -0.004
 39  O     0.210451  0.095422  0.086552    -0.02
 40  O     0.570628  0.673414  0.099262     0.005
 41  O     0.152528  0.716404  0.0463      -0.019","[InsertionVoltagePairDoc(formula_charge='CoH8(CO5)2', formula_discharge='Rb2CoH8(CO5)2', max_delta_volume=0.23233944311252497, average_voltage=3.7857823349999995, capacity_grav=127.03697729641166, capacity_vol=339.9079079552625, energy_grav=480.93434454055125, energy_vol=1286.8173534638386, fracA_charge=0.0, fracA_discharge=0.08695652173913043, stability_charge=0.04606609220237967, stability_discharge=0.025184798043481393, id_charge=MPID(mp-772431), id_discharge=MPID(mp-24624))]","[MPID(mp-772431), MPID(mp-24624)]","all_formulas=['Rb2CoH8(CO5)2', 'CoH8(CO5)2'] all_chemsys=['C-Co-H-O', 'C-Co-H-O-Rb'] all_formula_anonymous=['AB2C2D8E10', 'AB2C8D10'] all_elements=[Element Rb, Element Co, Element H, Element C, Element O] all_composition_reduced={'Co': [1.0], 'H': [8.0], 'C': [2.0], 'O': [10.0], 'Rb': [2.0]}","InsertionElectrode with endpoints at CoH8(CO5)2 and Rb2CoH8(CO5)2
Avg. volt. = 3.7857823349999995 V
Grav. cap. = 127.03697729641166 mAh/g
Vol. cap. = 339.9079079552625","['battery_type', 'thermo_type']",1.9615415388734816,2.6756611741847447,424.98760784517464,523.7289919816467,0.4276,3.6014,0.04616853785714259,0.025195883913046835,FM,FM,10.118752567742254,11.385412869166233
,mp-1075911_Rb,,Rb0-1NbO3,Rb,1,0.0,2022-06-28 03:50:00,Nb1 O3,NbO3,"[Element Nb, Element O]",2,Nb-O,AB3,[],NbO3,RbNbO3,0.08330074680882071,3.9163151474999998,118.39554430343442,646.2787998192423,463.67426355204753,2531.0314532402185,0.0,0.2,0.18861530660714365,0.08273654200000102,mp-1220361,mp-1075911,"Full Formula (Nb1 O3)
Reduced Formula: NbO3
abc   :   3.985780   3.985780   4.001403
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b         c    magmom
---  ----  ---  ---  --------  --------
  0  Nb    0    0    0.985976    -0.158
  1  O     0.5  0    0.008034     0.323
  2  O     0    0    0.502092     0.316
  3  O     0    0.5  0.008034     0.323","[InsertionVoltagePairDoc(formula_charge='NbO3', formula_discharge='RbNbO3', max_delta_volume=0.08330074680882071, average_voltage=3.9163151474999998, capacity_grav=118.39554430343442, capacity_vol=646.2787998192423, energy_grav=463.67426355204753, energy_vol=2531.0314532402185, fracA_charge=0.0, fracA_discharge=0.2, stability_charge=0.18861530660714365, stability_discharge=0.08273654200000102, id_charge=MPID(mp-1220361), id_discharge=MPID(mp-1075911))]","[MPID(mp-1220361), MPID(mp-1075911)]","all_formulas=['RbNbO3', 'NbO3'] all_chemsys=['Nb-O', 'Nb-O-Rb'] all_formula_anonymous=['ABC3', 'AB3'] all_elements=[Element Rb, Element Nb, Element O] all_composition_reduced={'Nb': [1.0], 'O': [3.0], 'Rb': [1.0]}","InsertionElectrode with endpoints at NbO3 and RbNbO3
Avg. volt. = 3.9163151474999998 V
Grav. cap. = 118.39554430343442 mAh/g
Vol. cap. = 646.2787998192423","['battery_type', 'thermo_type']",3.6807410657251634,5.458641230108817,63.568057512018385,68.86332417595558,0.0,1.3563000000000003,0.18915314629464497,0.08273654200000102,FM,NM,15.892014378004596,13.772664835191117
,mp-975531_Rb,,Rb0.33-1Cr5Te8,Rb,1,0.0,2022-06-28 03:50:00,Cr5 Te8,Cr5Te8,"[Element Cr, Element Te]",2,Cr-Te,A5B8,[],Rb(Cr5Te8)3,RbCr5Te8,0.023001301860844148,1.7521643925000052,13.077896672888278,76.36827796790884,22.914624879029127,133.80977737191253,0.025,0.07142857142857142,0.0025252812499898525,0.0,mp-1219831,mp-975531,"Full Formula (Cr15 Te24)
Reduced Formula: Cr5Te8
abc   :  10.419337  11.875572  11.844247
angles:  60.040517  89.890568 112.425169
pbc   :       True       True       True
Sites (39)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cr    0.512888  0.679405  0.315799     3.036
  1  Cr    0.51325   0.013891  0.316742     3.03
  2  Cr    0.513578  0.345642  0.315877     3.027
  3  Cr    0.486422  0.654358  0.684123     3.027
  4  Cr    0.48675   0.986109  0.683258     3.03
  5  Cr    0.487112  0.320595  0.684201     3.036
  6  Cr    0.832679  0.813814  0.592605     3.019
  7  Cr    0.83369   0.150031  0.589768     3.033
  8  Cr    0.83306   0.482759  0.591937     3.019
  9  Cr    0.16694   0.517241  0.408063     3.019
 10  Cr    0.16631   0.849969  0.410232     3.033
 11  Cr    0.167321  0.186186  0.407395     3.019
 12  Cr    0.5       0         0            3.014
 13  Cr    0.50085   0.333753  0.000446     3.007
 14  Cr    0.49915   0.666247  0.999554     3.007
 15  Te    0.663499  0.627681  0.853168    -0.187
 16  Te    0.663158  0.960522  0.853637    -0.173
 17  Te    0.663884  0.29502   0.853413    -0.189
 18  Te    0.336116  0.70498   0.146587    -0.189
 19  Te    0.336842  0.039478  0.146363    -0.173
 20  Te    0.336501  0.372319  0.146832    -0.187
 21  Te    0.658333  0.626173  0.519849    -0.144
 22  Te    0.657581  0.959689  0.519912    -0.149
 23  Te    0.658347  0.29303   0.519624    -0.146
 24  Te    0.341653  0.70697   0.480376    -0.146
 25  Te    0.342419  0.040311  0.480088    -0.149
 26  Te    0.341667  0.373827  0.480151    -0.144
 27  Te    0.005433  0.662866  0.342714    -0.204
 28  Te    0.005213  0.99685   0.343176    -0.201
 29  Te    0.005233  0.330533  0.341496    -0.218
 30  Te    0.994767  0.669467  0.658504    -0.218
 31  Te    0.994787  0.00315   0.656824    -0.201
 32  Te    0.994567  0.337134  0.657286    -0.204
 33  Te    0.669381  0.968124  0.178032    -0.178
 34  Te    0.671362  0.301785  0.177378    -0.196
 35  Te    0.6695    0.63324   0.177661    -0.184
 36  Te    0.3305    0.36676   0.822339    -0.184
 37  Te    0.328638  0.698215  0.822622    -0.196
 38  Te    0.330619  0.031876  0.821968    -0.178","[InsertionVoltagePairDoc(formula_charge='Rb(Cr5Te8)3', formula_discharge='RbCr5Te8', max_delta_volume=0.023001301860844148, average_voltage=1.7521643925000052, capacity_grav=13.077896672888278, capacity_vol=76.36827796790884, energy_grav=22.914624879029127, energy_vol=133.80977737191253, fracA_charge=0.025, fracA_discharge=0.07142857142857142, stability_charge=0.0025252812499898525, stability_discharge=0.0, id_charge=MPID(mp-1219831), id_discharge=MPID(mp-975531))]","[MPID(mp-1219831), MPID(mp-975531)]","all_formulas=['Rb(Cr5Te8)3', 'RbCr5Te8'] all_chemsys=['Cr-Rb-Te'] all_formula_anonymous=['AB5C8', 'AB15C24'] all_elements=[Element Rb, Element Cr, Element Te] all_composition_reduced={'Rb': [1.0], 'Cr': [5.0, 15.0], 'Te': [24.0, 8.0]}","InsertionElectrode with endpoints at Rb(Cr5Te8)3 and RbCr5Te8
Avg. volt. = 1.7521643925000052 V
Grav. cap. = 13.077896672888278 mAh/g
Vol. cap. = 76.36827796790884","['battery_type', 'thermo_type']",5.724674354917574,5.812636613040922,1139.327826254793,390.3062977884911,0.0,0.0,0.004225006416656463,0.0,FiM,FiM,28.483195656369826,27.879021270606508
,mp-8117_Rb,,Rb0.11-0.33MoS,Rb,1,0.0,2022-06-28 03:50:00,Mo1 S1,MoS,"[Element Mo, Element S]",2,Mo-S,AB,[],Rb(MoS)9,Rb(MoS)3,0.058383381192652406,2.3580040875000003,38.05816548957546,180.1888671023841,89.74130978717038,424.8860851494161,0.05263157894736842,0.14285714285714285,0.06533870421053045,0.0,mp-1219766,mp-8117,"Full Formula (Mo18 S18)
Reduced Formula: MoS
abc   :   9.057501   9.057501  13.138611
angles:  90.000000  90.000000 119.999995
pbc   :       True       True       True
Sites (36)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mo    0.973164  0.81389   0.25             0
  1  Mo    0.972364  0.812113  0.91676          0
  2  Mo    0.972364  0.812113  0.58324          0
  3  Mo    0.840726  0.026836  0.25             0
  4  Mo    0.83975   0.027636  0.91676          0
  5  Mo    0.83975   0.027636  0.58324          0
  6  Mo    0.18611   0.159274  0.25             0
  7  Mo    0.187887  0.16025   0.91676          0
  8  Mo    0.187887  0.16025   0.58324          0
  9  Mo    0.027636  0.187887  0.41676          0
 10  Mo    0.027636  0.187887  0.08324          0
 11  Mo    0.026836  0.18611   0.75             0
 12  Mo    0.16025   0.972364  0.41676          0
 13  Mo    0.16025   0.972364  0.08324          0
 14  Mo    0.159274  0.973164  0.75             0
 15  Mo    0.812113  0.83975   0.41676          0
 16  Mo    0.812113  0.83975   0.08324          0
 17  Mo    0.81389   0.840726  0.75             0
 18  S     0.290306  0.949214  0.25             0
 19  S     0.290345  0.949452  0.916472         0
 20  S     0.290345  0.949452  0.583528         0
 21  S     0.658907  0.709694  0.25             0
 22  S     0.659108  0.709655  0.916472         0
 23  S     0.659108  0.709655  0.583528         0
 24  S     0.050786  0.341093  0.25             0
 25  S     0.050548  0.340892  0.916472         0
 26  S     0.050548  0.340892  0.583528         0
 27  S     0.709655  0.050548  0.416472         0
 28  S     0.709655  0.050548  0.083528         0
 29  S     0.709694  0.050786  0.75             0
 30  S     0.340892  0.290345  0.416472         0
 31  S     0.340892  0.290345  0.083528         0
 32  S     0.341093  0.290306  0.75             0
 33  S     0.949452  0.659108  0.416472         0
 34  S     0.949452  0.659108  0.083528         0
 35  S     0.949214  0.658907  0.75             0","[InsertionVoltagePairDoc(formula_charge='Rb(MoS)9', formula_discharge='Rb(MoS)3', max_delta_volume=0.058383381192652406, average_voltage=2.3580040875000003, capacity_grav=38.05816548957546, capacity_vol=180.1888671023841, energy_grav=89.74130978717038, energy_vol=424.8860851494161, fracA_charge=0.05263157894736842, fracA_discharge=0.14285714285714285, stability_charge=0.06533870421053045, stability_discharge=0.0, id_charge=MPID(mp-1219766), id_discharge=MPID(mp-8117))]","[MPID(mp-1219766), MPID(mp-8117)]","all_formulas=['Rb(MoS)3', 'Rb(MoS)9'] all_chemsys=['Mo-Rb-S'] all_formula_anonymous=['AB3C3', 'AB9C9'] all_elements=[Element Rb, Element Mo, Element S] all_composition_reduced={'Rb': [1.0], 'Mo': [9.0, 3.0], 'S': [9.0, 3.0]}","InsertionElectrode with endpoints at Rb(MoS)9 and Rb(MoS)3
Avg. volt. = 2.3580040875000003 V
Grav. cap. = 38.05816548957546 mAh/g
Vol. cap. = 180.1888671023841","['battery_type', 'thermo_type']",4.402829575976093,4.920467788288295,933.4625900717399,316.87821729159435,0.0,0.0,0.06614164078947127,0.0,NM,NM,24.56480500188789,22.634158377971026
,mp-10033_Rb,,Rb0-0.5NbS2,Rb,1,0.0,2022-06-28 03:50:00,Nb1 S2,NbS2,"[Element Nb, Element S]",2,Nb-S,AB2,[],NbS2,Rb(NbS2)2,0.12010341366245947,1.3009464174999998,67.08075181494438,306.2287778181354,87.2684637568585,398.3872314379067,0.0,0.14285714285714285,0.0,0.10028402668571168,mp-10033,mp-1219792,"Full Formula (Nb2 S4)
Reduced Formula: NbS2
abc   :   3.362754   3.362754  13.248997
angles:  90.000000  90.000000 119.999993
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Nb    0         0         0.25        -0.006
  1  Nb    0         0         0.75        -0.003
  2  S     0.333333  0.666667  0.368238    -0
  3  S     0.666667  0.333333  0.631762     0
  4  S     0.666667  0.333333  0.868238     0
  5  S     0.333333  0.666667  0.131762    -0","[InsertionVoltagePairDoc(formula_charge='NbS2', formula_discharge='Rb(NbS2)2', max_delta_volume=0.12010341366245947, average_voltage=1.3009464174999998, capacity_grav=67.08075181494438, capacity_vol=306.2287778181354, energy_grav=87.2684637568585, energy_vol=398.3872314379067, fracA_charge=0.0, fracA_discharge=0.14285714285714285, stability_charge=0.0, stability_discharge=0.10028402668571168, id_charge=MPID(mp-10033), id_discharge=MPID(mp-1219792))]","[MPID(mp-10033), MPID(mp-1219792)]","all_formulas=['Rb(NbS2)2', 'NbS2'] all_chemsys=['Nb-Rb-S', 'Nb-S'] all_formula_anonymous=['AB2C4', 'AB2'] all_elements=[Element Rb, Element Nb, Element S] all_composition_reduced={'Nb': [1.0, 2.0], 'S': [2.0, 4.0], 'Rb': [1.0]}","InsertionElectrode with endpoints at NbS2 and Rb(NbS2)2
Avg. volt. = 1.3009464174999998 V
Grav. cap. = 67.08075181494438 mAh/g
Vol. cap. = 306.2287778181354","['battery_type', 'thermo_type']",4.203264240289562,4.565076708697339,124.07739745121462,145.33221474838257,0.0,0.0,0.0,0.1002840266857099,FM,NM,20.679566241869104,20.761744964054653
,mp-7564_Rb,,Rb0-0.5Nb3Te4,Rb,1,0.0,2022-06-28 03:50:00,Nb3 Te4,Nb3Te4,"[Element Nb, Element Te]",2,Nb-Te,A3B4,[],Nb3Te4,Rb(Nb3Te4)2,0.02999762617963908,1.0121850975000009,16.10950483835696,115.92566826778939,16.305800725489075,117.33823383838516,0.0,0.06666666666666667,0.0,0.00529111458333098,mp-7564,mp-1219686,"Full Formula (Nb6 Te8)
Reduced Formula: Nb3Te4
abc   :  10.839435  10.839435   3.663095
angles:  90.000000  90.000000 120.000004
pbc   :       True       True       True
Sites (14)
  #  SP           a         b     c    magmom
---  ----  --------  --------  ----  --------
  0  Nb    0.102652  0.614101  0.75        -0
  1  Nb    0.385899  0.488551  0.75        -0
  2  Nb    0.511449  0.897348  0.75        -0
  3  Nb    0.897348  0.385899  0.25        -0
  4  Nb    0.614101  0.511449  0.25        -0
  5  Nb    0.488551  0.102652  0.25        -0
  6  Te    0.666667  0.333333  0.75        -0
  7  Te    0.333333  0.666667  0.25        -0
  8  Te    0.273248  0.934755  0.75         0
  9  Te    0.065245  0.338493  0.75         0
 10  Te    0.661507  0.726752  0.75         0
 11  Te    0.726752  0.065245  0.25         0
 12  Te    0.934755  0.661507  0.25         0
 13  Te    0.338493  0.273248  0.25         0","[InsertionVoltagePairDoc(formula_charge='Nb3Te4', formula_discharge='Rb(Nb3Te4)2', max_delta_volume=0.02999762617963908, average_voltage=1.0121850975000009, capacity_grav=16.10950483835696, capacity_vol=115.92566826778939, energy_grav=16.305800725489075, energy_vol=117.33823383838516, fracA_charge=0.0, fracA_discharge=0.06666666666666667, stability_charge=0.0, stability_discharge=0.00529111458333098, id_charge=MPID(mp-7564), id_discharge=MPID(mp-1219686))]","[MPID(mp-7564), MPID(mp-1219686)]","all_formulas=['Nb3Te4', 'Rb(Nb3Te4)2'] all_chemsys=['Nb-Rb-Te', 'Nb-Te'] all_formula_anonymous=['A3B4', 'AB6C8'] all_elements=[Element Rb, Element Nb, Element Te] all_composition_reduced={'Nb': [3.0, 6.0], 'Te': [8.0, 4.0], 'Rb': [1.0]}","InsertionElectrode with endpoints at Nb3Te4 and Rb(Nb3Te4)2
Avg. volt. = 1.0121850975000009 V
Grav. cap. = 16.10950483835696 mAh/g
Vol. cap. = 115.92566826778939","['battery_type', 'thermo_type']",7.014785615392115,7.196103753090368,373.60034419200065,383.90899241739316,0.0,0.3343999999999996,0.0,0.0055570292916646835,NM,NM,26.68573887085719,25.59393282782621
,mp-558111_Rb,,Rb2-3MnF6,Rb,1,0.0,2022-06-28 03:50:00,Mn1 F6,MnF6,"[Element Mn, Element F]",2,F-Mn,AB6,['More than one working ion per transition metal'],Rb2MnF6,Rb3MnF6,0.1915672356680187,2.8571698374999945,63.01310435740425,226.32723339767492,180.0391411372149,646.6553446686581,0.2222222222222222,0.3,0.0,0.056035324000004216,mp-558111,mp-1113828,"Full Formula (Mn1 F6)
Reduced Formula: MnF6
abc   :   6.156811   6.156811   6.156811
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0         0         0            2.973
  1  F     0.787581  0.787581  0.212419    -0.004
  2  F     0.787581  0.212419  0.787581    -0.004
  3  F     0.212419  0.787581  0.212419    -0.004
  4  F     0.212419  0.212419  0.787581    -0.004
  5  F     0.212419  0.787581  0.787581    -0.004
  6  F     0.787581  0.212419  0.212419    -0.004","[InsertionVoltagePairDoc(formula_charge='Rb2MnF6', formula_discharge='Rb3MnF6', max_delta_volume=0.1915672356680187, average_voltage=2.8571698374999945, capacity_grav=63.01310435740425, capacity_vol=226.32723339767492, energy_grav=180.0391411372149, energy_vol=646.6553446686581, fracA_charge=0.2222222222222222, fracA_discharge=0.3, stability_charge=0.0, stability_discharge=0.056035324000004216, id_charge=MPID(mp-558111), id_discharge=MPID(mp-1113828))]","[MPID(mp-558111), MPID(mp-1113828)]","all_formulas=['Rb2MnF6', 'Rb3MnF6'] all_chemsys=['F-Mn-Rb'] all_formula_anonymous=['AB3C6', 'AB2C6'] all_elements=[Element Rb, Element Mn, Element F] all_composition_reduced={'Rb': [2.0, 3.0], 'Mn': [1.0], 'F': [6.0]}","InsertionElectrode with endpoints at Rb2MnF6 and Rb3MnF6
Avg. volt. = 2.8571698374999945 V
Grav. cap. = 63.01310435740425 mAh/g
Vol. cap. = 226.32723339767492","['battery_type', 'thermo_type']",3.7859750885570747,3.5917486628774045,149.06531150806927,196.63964354568563,3.3045,0.0,0.001436264444444113,0.056035324000004216,FM,FM,16.562812389785474,19.663964354568563
